,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
10,c497f40d-ef5a-4808-83f6-65762f2af59c,Travel Electrical Adaptor Connection Pack Adapter,"Features:,*Each adapter clearly labeled for easy identification.,*Selection guide makes adapter identification quick and easy,*Deluxe organizer case holds all adapters,*Mini-zipper case lets you carry just the adapters you need",electronics,15.0,13.0,15.0,Accepted,15.0,"	Buyer: i can offer $12.0, considering
	Seller: $12.0 is a reasonable starting point
	Buyer: $13.0 is the maximum
	Seller: i can do $140, considering the item
	Buyer: i can accept your offer of
	Seller: <the agent's message>
	Buyer: $13.0 is the
	Seller: i can do $140, considering
	Buyer: i am not comfortable with an offer of $
	Seller: <the agent's message>
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['counter', 'counter', 'counter', 'counter', 'counter', '<offer|counter|accept|reject>', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <Travel Electrical Adaptor Connection Pack Adapter>
      =================================================================================================
      	Buyer: i can offer $12.0, considering
	Seller: $12.0 is a reasonable starting point
	Buyer: $13.0 is the maximum
	Seller: i can do $140, considering the item
	Buyer: i can accept your offer of
	Seller: <the agent's message>
	Buyer: $13.0 is the
	Seller: i can do $140, considering
	Buyer: i am not comfortable with an offer of $
	Seller: <the agent's message>
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 15.0
      =================================================================================================
      ",-1.0,0.0,0.0,10,-0.1,0.0,0.0,
11,2a9d3e5b-434e-4175-8895-54f6a60f9569,Panasonic DVD Player,"Panasonic DVD Player: in excellent condition with no blemishes, scratches or dents. Looks and operates as if new.",electronics,55.0,41.0,55.0,Accepted,55.0,"	Buyer: i'd like to counteroffer with
	Seller: i can do $200,
	Buyer: <the agent's message>
	Seller: i can do $200 given the
	Buyer: i accept the offer.
","[-1.0, -1.0, -1.0, -1.0, -1.0]","['counteroffer', 'counter', '<offer|counter|accept|reject>', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <Panasonic DVD Player>
      =================================================================================================
      	Buyer: i'd like to counteroffer with
	Seller: i can do $200,
	Buyer: <the agent's message>
	Seller: i can do $200 given the
	Buyer: i accept the offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 55.0
      =================================================================================================
      ",-1.0,0.0,0.0,5,-0.2,0.0,0.0,
12,aa477e27-290b-4db8-9f46-843710ac0ca6,Sol Republic Wireless Bluetooth Headphones,"A2 Sound Engines with clear highs and detailed deep bass,Super-Power Wireless - Control Tracks Air from up to 150 feet away",electronics,155.0,93.0,155.0,Rejected,N/A,"	Buyer: i'll offer $135 to find a
	Seller: i can't do $135, but i
	Buyer: i can offer $135 considering the flaws in
	Seller: i can't do $135, but i
	Buyer: i'll offer $80, considering the item
	Seller: i can't do $
	Buyer: i can offer $135 considering the flaws in
	Seller: i can't do $80, but
	Buyer: <the agent's message>
	Seller: i can't do $80,
	Buyer: i can offer
	Seller: <the agent's message>
	Buyer: i'd like to make an offer of $
	Seller: this item is priced competitively at
	Buyer: i can offer $80 considering the item
","[-1.0, -1.0, 135.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['counter', 'counter', 'offer', 'counter', 'counter', 'counter', 'offer', 'counter', '<offer|counter|accept|reject>', 'counter', 'offer', '<offer|counter|accept|reject>', 'offer', 'counter', 'offer']","
      =================================================================================================
      Negotiation for: <Sol Republic Wireless Bluetooth Headphones>
      =================================================================================================
      	Buyer: i'll offer $135 to find a
	Seller: i can't do $135, but i
	Buyer: i can offer $135 considering the flaws in
	Seller: i can't do $135, but i
	Buyer: i'll offer $80, considering the item
	Seller: i can't do $
	Buyer: i can offer $135 considering the flaws in
	Seller: i can't do $80, but
	Buyer: <the agent's message>
	Seller: i can't do $80,
	Buyer: i can offer
	Seller: <the agent's message>
	Buyer: i'd like to make an offer of $
	Seller: this item is priced competitively at
	Buyer: i can offer $80 considering the item
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,0.0
13,004ae449-2c9c-4c29-b133-035ba955ff36,2010 camaro ss   on zl1 rims runs good 2018 tags clean title,selling my 2010 camaro ss  6.2L  auto and  maunal  runs good  120miles,car,14800.0,11248.0,14800.0,Accepted,14800.0,"	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: $13000.00
","[-1.0, -1.0, -1.0]","['<offer|counter|accept|reject>', '<offer|counter|accept|reject>', 'accept']","
      =================================================================================================
      Negotiation for: <2010 camaro ss   on zl1 rims runs good 2018 tags clean title>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: <the agent's message>
	Buyer: $13000.00
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 14800.0
      =================================================================================================
      ",-1.0,0.0,0.0,3,-0.3333333333333333,0.0,0.0,
14,a0506792-e0c2-49e0-a0a3-600a1d46e42b,2016 Raleigh Kodiak II 27.5 Upgraded Size L 2x10 spd.,"Got for sale a sweet 2016 Raleigh Kodiak II Full suspension w/120mm of travel front and back by Rock Shox with lockout on the front and 3 positions on the rear from Fox Factory w/Boost and Kashima Coating (pictured is the RT3 but that's not longer available) full SRAM's components i.e. SRAM XX rear der. (long cage) XO front der. XO grip shift, 175mm Race Face Turbine with CINCH technology 38/26, Praxis Works 11/40 cassette, KS Lev eTen remote (100mm travel) dropper post, and a sweet ass Roval Traverse Alloy boost+ wheelset w/DT's internals, SRAM Guide Hydro RS brakes (4 piston caliper) frame and fork is 15mm/12mm t/a and a nice Fizïk Tundra 2 kium rails. if you like to see the bike Monday's or Thursday's are the best as those are my day off, let me know if you have any questions and hit me up @",bike,2000.0,1520.0,2000.0,Accepted,2000.0,"	Buyer: i can only sell it for $1800
	Seller: i can only sell it for $
	Buyer: i'd like to start with a
	Seller: <the agent's message>
	Buyer: i can do $1600.
	Seller: i can only sell it for $
	Buyer: i can only sell it for
	Seller: 
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['counter', '<offer|counter|accept|reject>', 'offer', '<offer|counter|accept|reject>', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <2016 Raleigh Kodiak II 27.5 Upgraded Size L 2x10 spd.>
      =================================================================================================
      	Buyer: i can only sell it for $1800
	Seller: i can only sell it for $
	Buyer: i'd like to start with a
	Seller: <the agent's message>
	Buyer: i can do $1600.
	Seller: i can only sell it for $
	Buyer: i can only sell it for
	Seller:
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2000.0
      =================================================================================================
      ",-1.0,0.0,0.0,8,-0.125,0.0,0.0,
15,a3350e93-cd7e-40ce-97e3-a88b04e8bb60,~~~STUDIO CHARM~~~,"*Private bath,*Fresh new look,* very near to Emeryville Bay Street,* West MAcArthur Bart 8 - 10 blocks away",housing,1400.0,1288.0,1400.0,Accepted,1400.0,"	Buyer: i can accept $1300.
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <~~~STUDIO CHARM~~~>
      =================================================================================================
      	Buyer: i can accept $1300.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 1400.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
16,ae688733-1034-4c21-876d-33fd30897cff,KONA woman's bicycle with panniers,"Includes two Jandd panniers, Kryptonite lock, Shimano Deore gear shifts with 9 settings, bell, mirror. Great for city shopping and short trips.",bike,200.0,120.0,200.0,Accepted,200.0,"	Buyer: i can accept $180, considering the wear
	Seller: i can do $185, considering the wear
	Buyer: i'd like to make a
","[-1.0, -1.0, -1.0]","['counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <KONA woman's bicycle with panniers>
      =================================================================================================
      	Buyer: i can accept $180, considering the wear
	Seller: i can do $185, considering the wear
	Buyer: i'd like to make a
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-1.0,0.0,0.0,3,-0.3333333333333333,0.0,0.0,
17,8f89250b-64a7-4153-855d-baea499922fc,SMARTPHONE LEATHER BELT HOLSTER,"or email me at: rocksmith281@gmail for further information. I ONLY DO IN PERSON TRANSACTIONS, NO TRADES, CASH ONLY.,This stylish textured leather belt holster is big enough to accommodate the iPhone, Samsung, HTC, and many more. Features a felt lined interior for maximum protection, a solid metal clip and magnetic latch.,Specifications",phone,30.0,22.0,30.0,Accepted,25.0,"	Buyer: <the agent's message>
	Seller: i'd be willing to sell it for $
	Buyer: i can do $20.0
	Seller: i can do $30.0, given
	Buyer: i accept the offer of $25
","[-1.0, -1.0, -1.0, -1.0, 25.0]","['<offer|counter|accept|reject>', 'counter', 'counter', 'counter', 'accept']","
      =================================================================================================
      Negotiation for: <SMARTPHONE LEATHER BELT HOLSTER>
      =================================================================================================
      	Buyer: <the agent's message>
	Seller: i'd be willing to sell it for $
	Buyer: i can do $20.0
	Seller: i can do $30.0, given
	Buyer: i accept the offer of $25
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 25.0
      =================================================================================================
      ",0.25,0.16666666666666666,0.75,5,0.05,0.15,0.0,0.0
18,6aee3e1a-dadd-46fb-a701-b63fdaa4cdd4,"2013 mercedes c250 *navigation* clean - $12,000","Up for sale is a 2013 c250 with only  45k. Interior is loaded with technology and in new condition, the paint is immaculate on the exterior. The tires are new. Additional options include:,Navigation,Attention Assist (warns you if your drowsy),Automatic Windsheild Wipers,Bluetooth Audio Connectivity (for audio),Bluetooth Phone Connectivity (for phone calls),USB Connectivity",car,12000.0,9120.0,12000.0,Accepted,12000.0,"	Buyer: i accept your offer of $12,000
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <2013 mercedes c250 *navigation* clean - $12,000>
      =================================================================================================
      	Buyer: i accept your offer of $12,000
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 12000.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
19,e049bc9d-177f-4f9d-9cb2-d1f8c2562052,Unlocked Brand New Apple iphone 7 Plus 128GB Jet Black,"We have rose gold, matte black and gold color too.,This phone is unlocked. You can use the phones in all GSM SIM CARD carriers such as AT&T/T-Mobile or international",phone,780.0,717.0,780.0,Accepted,780.0,"	Buyer: i can see you've done some research
",[-1.0],['accept'],"
      =================================================================================================
      Negotiation for: <Unlocked Brand New Apple iphone 7 Plus 128GB Jet Black>
      =================================================================================================
      	Buyer: i can see you've done some research
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 780.0
      =================================================================================================
      ",-1.0,0.0,0.0,1,-1.0,0.0,0.0,
